REAL,PRED
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,neutral
surprise,surprise
surprise,happy
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,fear
surprise,fear
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,sad
fear,sad
fear,surprise
fear,surprise
fear,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
sad,sad
sad,angry
sad,neutral
sad,neutral
sad,fear
sad,fear
sad,neutral
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,neutral
sad,sad
sad,sad
surprise,surprise
surprise,fear
surprise,fear
surprise,fear
surprise,surprise
surprise,neutral
surprise,sad
surprise,happy
surprise,happy
angry,neutral
angry,sad
angry,angry
angry,neutral
angry,sad
angry,angry
angry,sad
angry,fear
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,surprise
angry,fear
angry,angry
angry,angry
angry,sad
angry,angry
angry,sad
angry,surprise
angry,sad
angry,angry
angry,happy
angry,sad
angry,angry
angry,angry
angry,fear
angry,angry
angry,happy
angry,happy
angry,angry
angry,happy
angry,sad
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,neutral
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,fear
angry,angry
angry,surprise
angry,sad
angry,angry
angry,angry
angry,sad
angry,fear
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,happy
angry,sad
angry,angry
angry,neutral
angry,sad
angry,angry
angry,sad
angry,happy
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,neutral
angry,angry
angry,neutral
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,neutral
angry,sad
angry,fear
angry,angry
angry,angry
angry,angry
angry,happy
angry,angry
angry,fear
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,neutral
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,neutral
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,happy
angry,angry
angry,angry
angry,sad
angry,sad
angry,fear
angry,angry
angry,sad
angry,angry
angry,angry
angry,neutral
angry,neutral
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,happy
angry,surprise
angry,angry
angry,happy
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,happy
angry,angry
angry,sad
angry,surprise
angry,surprise
angry,happy
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,fear
angry,neutral
angry,angry
angry,happy
angry,sad
angry,angry
angry,angry
angry,happy
angry,neutral
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,sad
angry,happy
angry,neutral
angry,angry
angry,happy
angry,angry
angry,sad
angry,surprise
angry,angry
angry,sad
angry,neutral
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,sad
angry,angry
angry,sad
angry,angry
angry,angry
angry,sad
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,neutral
angry,sad
angry,angry
angry,happy
angry,sad
angry,angry
angry,angry
angry,sad
angry,neutral
angry,angry
angry,neutral
angry,neutral
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,sad
angry,fear
angry,angry
angry,happy
angry,angry
angry,happy
angry,angry
angry,angry
angry,fear
angry,happy
angry,angry
angry,sad
angry,sad
angry,neutral
angry,sad
angry,neutral
angry,neutral
angry,sad
angry,happy
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,sad
angry,happy
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,happy
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,happy
angry,neutral
angry,angry
angry,sad
angry,sad
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,happy
angry,angry
angry,sad
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,fear
angry,neutral
angry,angry
angry,surprise
angry,angry
angry,sad
angry,angry
angry,neutral
angry,angry
angry,neutral
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,angry
angry,sad
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
angry,neutral
angry,angry
angry,angry
angry,happy
angry,angry
angry,sad
angry,happy
angry,angry
angry,angry
angry,angry
angry,sad
angry,angry
angry,sad
angry,angry
angry,fear
angry,angry
angry,angry
angry,angry
angry,happy
angry,surprise
angry,sad
angry,sad
angry,angry
angry,angry
angry,happy
angry,angry
angry,sad
angry,angry
angry,angry
angry,happy
angry,neutral
angry,sad
angry,sad
angry,neutral
angry,angry
angry,happy
angry,happy
angry,happy
angry,angry
angry,happy
angry,angry
angry,sad
angry,fear
angry,angry
angry,happy
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,surprise
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,sad
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,surprise
angry,fear
angry,happy
angry,angry
angry,angry
angry,neutral
angry,fear
angry,angry
angry,angry
angry,happy
angry,neutral
angry,sad
angry,fear
angry,angry
angry,neutral
angry,angry
angry,angry
angry,sad
angry,angry
angry,angry
angry,fear
angry,angry
angry,neutral
angry,sad
angry,angry
angry,surprise
angry,angry
angry,sad
angry,angry
angry,angry
angry,happy
angry,sad
angry,angry
angry,neutral
angry,angry
angry,happy
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,angry
angry,fear
angry,angry
angry,neutral
angry,sad
angry,angry
angry,sad
angry,angry
angry,neutral
angry,sad
angry,angry
angry,sad
angry,angry
angry,angry
angry,angry
angry,angry
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,sad
fear,sad
fear,fear
fear,fear
fear,fear
fear,surprise
fear,happy
fear,fear
fear,sad
fear,surprise
fear,sad
fear,fear
fear,sad
fear,fear
fear,sad
fear,sad
fear,angry
fear,fear
fear,fear
fear,neutral
fear,surprise
fear,fear
fear,surprise
fear,fear
fear,angry
fear,neutral
fear,sad
fear,neutral
fear,sad
fear,angry
fear,angry
fear,surprise
fear,fear
fear,sad
fear,fear
fear,sad
fear,angry
fear,neutral
fear,angry
fear,neutral
fear,fear
fear,neutral
fear,sad
fear,sad
fear,fear
fear,neutral
fear,angry
fear,angry
fear,angry
fear,fear
fear,sad
fear,angry
fear,angry
fear,sad
fear,angry
fear,fear
fear,sad
fear,angry
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,neutral
fear,sad
fear,sad
fear,fear
fear,fear
fear,angry
fear,angry
fear,fear
fear,happy
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,neutral
fear,happy
fear,surprise
fear,neutral
fear,happy
fear,fear
fear,fear
fear,surprise
fear,fear
fear,sad
fear,surprise
fear,fear
fear,neutral
fear,fear
fear,sad
fear,angry
fear,fear
fear,surprise
fear,fear
fear,angry
fear,sad
fear,angry
fear,fear
fear,sad
fear,sad
fear,fear
fear,angry
fear,fear
fear,neutral
fear,angry
fear,sad
fear,happy
fear,sad
fear,happy
fear,angry
fear,sad
fear,angry
fear,fear
fear,angry
fear,neutral
fear,sad
fear,fear
fear,fear
fear,surprise
fear,angry
fear,angry
fear,neutral
fear,sad
fear,angry
fear,neutral
fear,surprise
fear,fear
fear,happy
fear,angry
fear,fear
fear,neutral
fear,sad
fear,neutral
fear,fear
fear,fear
fear,neutral
fear,angry
fear,angry
fear,sad
fear,happy
fear,neutral
fear,fear
fear,happy
fear,neutral
fear,fear
fear,happy
fear,fear
fear,sad
fear,angry
fear,happy
fear,sad
fear,surprise
fear,fear
fear,sad
fear,fear
fear,fear
fear,surprise
fear,neutral
fear,happy
fear,neutral
fear,fear
fear,fear
fear,angry
fear,angry
fear,angry
fear,happy
fear,angry
fear,angry
fear,fear
fear,neutral
fear,angry
fear,sad
fear,angry
fear,fear
fear,sad
fear,angry
fear,fear
fear,fear
fear,neutral
fear,fear
fear,surprise
fear,angry
fear,fear
fear,surprise
fear,fear
fear,fear
fear,neutral
fear,angry
fear,sad
fear,sad
fear,angry
fear,fear
fear,fear
fear,sad
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,surprise
fear,sad
fear,angry
fear,surprise
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,fear
fear,angry
fear,fear
fear,sad
fear,fear
fear,happy
fear,fear
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,fear
fear,angry
fear,fear
fear,fear
fear,fear
fear,angry
fear,angry
fear,sad
fear,angry
fear,sad
fear,happy
fear,fear
fear,surprise
fear,angry
fear,surprise
fear,fear
fear,fear
fear,sad
fear,neutral
fear,fear
fear,surprise
fear,fear
fear,fear
fear,fear
fear,angry
fear,surprise
fear,neutral
fear,fear
fear,neutral
fear,angry
fear,angry
fear,fear
fear,angry
fear,sad
fear,sad
fear,happy
fear,fear
fear,sad
fear,sad
fear,angry
fear,sad
fear,fear
fear,neutral
fear,angry
fear,neutral
fear,fear
fear,fear
fear,fear
fear,angry
fear,sad
fear,surprise
fear,fear
fear,sad
fear,fear
fear,surprise
fear,angry
fear,angry
fear,fear
fear,fear
fear,happy
fear,neutral
fear,sad
fear,neutral
fear,fear
fear,fear
fear,neutral
fear,angry
fear,angry
fear,neutral
fear,happy
fear,sad
fear,angry
fear,neutral
fear,sad
fear,sad
fear,fear
fear,neutral
fear,surprise
fear,neutral
fear,sad
fear,fear
fear,fear
fear,angry
fear,fear
fear,angry
fear,fear
fear,fear
fear,fear
fear,sad
fear,angry
fear,fear
fear,fear
fear,happy
fear,neutral
fear,fear
fear,sad
fear,sad
fear,neutral
fear,happy
fear,fear
fear,fear
fear,sad
fear,neutral
fear,surprise
fear,neutral
fear,fear
fear,sad
fear,angry
fear,sad
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,angry
fear,angry
fear,surprise
fear,sad
fear,sad
fear,angry
fear,sad
fear,fear
fear,happy
fear,fear
fear,fear
fear,angry
fear,surprise
fear,sad
fear,sad
fear,fear
fear,happy
fear,sad
fear,surprise
fear,angry
fear,angry
fear,surprise
fear,neutral
fear,fear
fear,happy
fear,sad
fear,sad
fear,angry
fear,fear
fear,sad
fear,surprise
fear,fear
fear,sad
fear,sad
fear,sad
fear,sad
fear,sad
fear,fear
fear,neutral
fear,angry
fear,happy
fear,fear
fear,angry
fear,angry
fear,fear
fear,fear
fear,fear
fear,neutral
fear,sad
fear,fear
fear,fear
fear,angry
fear,angry
fear,fear
fear,neutral
fear,happy
fear,fear
fear,sad
fear,fear
fear,sad
fear,happy
fear,happy
fear,fear
fear,angry
fear,sad
fear,angry
fear,sad
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,neutral
fear,sad
fear,angry
fear,angry
fear,sad
fear,neutral
fear,angry
fear,angry
fear,neutral
fear,fear
fear,sad
fear,surprise
fear,happy
fear,sad
fear,happy
fear,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,angry
fear,neutral
fear,neutral
fear,fear
fear,sad
fear,fear
fear,fear
fear,sad
fear,angry
fear,sad
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,neutral
fear,surprise
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,fear
fear,angry
fear,fear
fear,happy
fear,neutral
fear,sad
fear,happy
fear,sad
fear,sad
fear,surprise
fear,neutral
fear,neutral
fear,angry
fear,neutral
fear,fear
fear,neutral
fear,sad
fear,happy
fear,angry
fear,fear
fear,fear
fear,fear
fear,fear
fear,sad
fear,sad
fear,angry
fear,fear
fear,neutral
fear,fear
fear,fear
fear,angry
fear,fear
fear,neutral
fear,fear
fear,fear
fear,fear
fear,fear
fear,surprise
fear,angry
fear,fear
fear,angry
fear,sad
fear,fear
fear,angry
fear,fear
fear,sad
fear,sad
fear,angry
fear,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,fear
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,angry
happy,happy
happy,sad
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,fear
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,neutral
happy,neutral
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,neutral
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,surprise
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,surprise
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,fear
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,angry
happy,surprise
happy,fear
happy,happy
happy,happy
happy,happy
happy,neutral
happy,happy
happy,happy
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,sad
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
happy,happy
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
